"","Variable","Unit","Value","Min","Max","isInteger","parscale","distance","MaxAfterDet","MinAfterDet","MinNotDeterminedBorder","MinBorderLogLikeError","MinKickParmsErrorRangeDet","MinBoundByAuthors","MaxNotDeterminedBorder","MaxBorderLogLikeError","MaxKickParmsErrorRangeDet","MaxBoundByAuthors"
"663","Grass.STA squared grass net primary production parameter[1]",0,-0.034654395,-0.05,-0.01930879,FALSE,0.00757552504202602,0.015345605,-0.01930879,-0.05,TRUE,NA,FALSE,TRUE,TRUE,NA,FALSE,FALSE
"664","Land Nutrients.elasticity of effect of animal products on manure fertilizer use[1]",0,0.0970036314376746,0.0698043668731297,0.124202896002219,FALSE,0.00836909031998263,0.0271992645645449,0.124202896002219,0.0698043668731297,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"665","Land Nutrients.man made fertilizer use 1980[1]",0,60.6,59.4896936295543,61.7103063704457,FALSE,0.679930730475463,1.11030637044566,61.7103063704457,59.4896936295543,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"666","Land Nutrients.manure fertilizer use 1980[1]",0,22.96867648,22.5581069011839,23.3792460588161,FALSE,0.178833595435718,0.410569578816052,23.3792460588161,22.5581069011839,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"668","Land Nutrients.reference fertilizer use[1]",0,85,77.4308093558831,92.5691906441169,FALSE,5.57107383782298,7.56919064411694,92.5691906441169,77.4308093558831,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"669","Land Nutrients.sensitivity demand to relative use[1]",0,-0.0191652954443731,-0.0253703507318237,-0.0129602401569225,FALSE,0.00785152819343284,0.0062050552874506,-0.0129602401569225,-0.0253703507318237,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"670","Land Nutrients.sensitivity of fertilizer use to crop balance with reserves[1]",0,-1.85338957870363,-1.93380429764882,-1.77297485975844,FALSE,0.0250873622900262,0.0804147189451945,-1.77297485975844,-1.93380429764882,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"671","Land Nutrients.time to change fertilizer use[1]",0,2.99477652618579,2.85200326609937,3.13754978627221,FALSE,0.0433648391855249,0.142773260086424,3.13754978627221,2.85200326609937,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"672","Land Use.cropland expansion time[1]",0,2.85632402447486,2.72357502043725,2.98907302851247,FALSE,0.0328384666676329,0.132749004037614,2.98907302851247,2.72357502043725,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"674","Land Use.elasticity of effect of crop yield on fraction cropland degrading[1]",0,0.866410252363501,0.2,1.532820504727,FALSE,1.01428449742657,0.666410252363501,1.532820504727,0.2,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"675","Land Use.forest recovery time[1]",0,64.15611703,58.31223406,70,FALSE,2.44565850737498,5.84388297,70,58.31223406,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,TRUE
"676","Land Use.fraction cropland degrading 1980[1]",0,5e-05,0,1e-04,FALSE,8.81216657147323e-05,5e-05,1e-04,0,TRUE,NA,FALSE,TRUE,TRUE,NA,FALSE,TRUE
"677","Land Use.fraction of depleting cropland to grassland[1]",0,0.412578004548668,0.371895967789601,0.453260041307735,FALSE,0.015097419550803,0.0406820367590673,0.453260041307735,0.371895967789601,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"678","Land Use.fraction of grassland degrading 1980[1]",0,1e-05,0,2e-05,FALSE,4.53550444029683e-05,1e-05,2e-05,0,TRUE,NA,FALSE,TRUE,TRUE,NA,FALSE,FALSE
"679","Land Use.fraction of grassland for grazing[1]",0,0.672311080417832,0.668650320871342,0.675971839964322,FALSE,0.000765502316029691,0.0036607595464897,0.675971839964322,0.668650320871342,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"680","Land Use.fraction of new cropland from forests[1]",0,0.510511456217934,0.488499429517176,0.532523482918692,FALSE,0.0178826269803694,0.0220120267007577,0.532523482918692,0.488499429517176,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"681","Land Use.normal average cutting time[1]",0,599.441148339866,591.55087536286,607.331421316872,FALSE,2.31022638712593,7.89027297700557,607.331421316872,591.55087536286,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"682","Land Use.normal average time cropland in use[1]",0,966.048326007073,932.096652014146,1000,FALSE,20.5535949669888,33.951673992927,1000,932.096652014146,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,TRUE
"683","Land Use.percent of forest recovering in 1980[1]",0,0.0863642445555122,0.0851937758538151,0.0875347132572093,FALSE,0.000377358739825074,0.00117046870169711,0.0875347132572093,0.0851937758538151,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"684","Land Use.sensitivity of crop land use time to cropland size[1]",0,0.613486442667746,0,1.22697288533549,FALSE,0.342057254725792,0.613486442667746,1.22697288533549,0,TRUE,NA,FALSE,TRUE,TRUE,NA,FALSE,FALSE
"685","Land Use.sensitivity of cutting time to forest size[1]",0,1.61188503044571,1.28665576014132,1.9371143007501,FALSE,0.297705581783123,0.325229270304386,1.9371143007501,1.28665576014132,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"686","Land Use.sensitivity of effect of animal products balance on grassland expansion rate[1]",0,-0.152244737461254,-0.157053639877619,-0.147435835044889,FALSE,0.00144923279150436,0.00480890241636547,-0.147435835044889,-0.157053639877619,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"687","Land Use.sensitivity of effect of crop balance on crop land expansion rate[1]",0,-0.314437630068299,-0.328402254492505,-0.300473005644093,FALSE,0.00360232317392309,0.0139646244242063,-0.300473005644093,-0.328402254492505,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"688","Land Use.time to close grassland gap[1]",0,8.51420168264695,8.23649467202794,8.79190869326596,FALSE,0.0822206964928906,0.277707010619006,8.79190869326596,8.23649467202794,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"689","cropland soil carbon.cropland soil carbon 1980[1]",0,106.352147,102.790887079213,109.913406920787,FALSE,1.81273357330377,3.56125992078654,109.913406920787,102.790887079213,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"690","degraded land soil carbon.degraded land productivity reduction factor[1]",0,0.05,0.01,0.09,FALSE,1.59001232231049,0.04,0.09,0.01,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"691","forest soil carbon.forest soil carbon initialisation[1]",0,799.9965225,796.692105988393,803.300939011606,FALSE,0.647957328378408,3.30441651160652,803.300939011606,796.692105988393,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"692","forest soil carbon.Young forest soil carbon reduction factor[1]",0,0.862530531,0.85559557852121,0.86946548347879,FALSE,0.0046765409451719,0.00693495247878995,0.86946548347879,0.85559557852121,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"693","grassland soil carbon.grassland soil carbon 1980[1]",0,330,330,330,FALSE,0.764822375059257,0,330,330,TRUE,NA,FALSE,TRUE,TRUE,NA,FALSE,FALSE
"694","soil carbon decay.cropland litter input share slow soil carbon[1]",0,0.016233165,0.01246633,0.02,FALSE,0.057023038497824,0.003766835,0.02,0.01246633,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,TRUE
"695","soil carbon decay.cropland slow soil carbon historic share[1]",0,0.374742551,0.352172866801416,0.397312235198583,FALSE,0.00679723642225262,0.0225696841985835,0.397312235198583,0.352172866801416,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"696","soil carbon decay.e0[1]",0,290.0287445,290,310,FALSE,0.390460225133992,0.0287445000000162,290.057489,290,FALSE,NA,FALSE,TRUE,FALSE,NA,FALSE,FALSE
"697","soil carbon decay.grassland litter input share slow soil carbon[1]",0,0.018249348,0.016498696,0.02,FALSE,0.00246823143823632,0.001750652,0.02,0.016498696,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,TRUE
"698","soil carbon decay.grassland slow soil carbon historic share[1]",0,0.4,0.4,0.4,FALSE,0.00148750553069271,0,0.4,0.4,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,TRUE
"699","soil carbon decay.mature forest litter input share slow soil carbon[1]",0,0.02136525,0.0177305,0.025,FALSE,0.00125251046251628,0.00363475,0.025,0.0177305,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,TRUE
"700","soil carbon decay.mature forest slow soil carbon historic share[1]",0,0.399614252,0.399228504,0.4,FALSE,0.000655193658253439,0.000385748000000019,0.4,0.399228504,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,TRUE
"701","soil carbon decay.natural decay rate fast soil carbon[1]",0,0.025,0.025,0.025,FALSE,1.61267712213557e-05,0,0.025,0.025,TRUE,NA,FALSE,TRUE,TRUE,NA,FALSE,FALSE
"702","soil carbon decay.natural decay rate litter carbon[1]",0,0.600513407,0.6,0.601026814,FALSE,0.000435445011458523,0.000513407000000021,0.601026814,0.6,TRUE,NA,FALSE,TRUE,TRUE,NA,FALSE,FALSE
"703","soil carbon decay.natural decay rate slow soil carbon[1]",0,0.000808824,8e-04,0.000817648,FALSE,1.37321325648593e-05,8.82399999999994e-06,0.000817648,8e-04,TRUE,NA,FALSE,TRUE,TRUE,NA,FALSE,FALSE
"704","soil carbon decay.temp response[1]",0,60,57,60,FALSE,0.0456231986822532,0,60,60,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,TRUE
"705","soil carbon decay.young forest litter input share slow soil carbon[1]",0,0.011729817,0.01,0.013459634,FALSE,0.00402452618249133,0.001729817,0.013459634,0.01,TRUE,NA,FALSE,TRUE,TRUE,NA,FALSE,FALSE
"706","soil carbon decay.young forest slow soil carbon historic share[1]",0,0.3,0.3,0.3,FALSE,0.00175479406573776,0,0.3,0.3,TRUE,NA,FALSE,TRUE,TRUE,NA,FALSE,FALSE
"707","Concrete.BASE AVERAGE LIFETIME OF BUILDINGS[1]",0,115.309006352437,108.228810710492,122.389201994382,FALSE,1.17988227976699,7.08019564194548,122.389201994382,108.228810710492,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"708","Concrete.BASE AVERAGE LIFETIME OF INFRASTRUCTURE[1]",0,25,25,25,FALSE,0.132319830498194,0,25,25,TRUE,NA,FALSE,TRUE,TRUE,NA,FALSE,FALSE
"709","Concrete.CLIMATE IMPACT ON CONCRETE LIFETIME[1]",0,-0.075,-0.1,-0.05,FALSE,0.00877771950149857,0.025,-0.05,-0.1,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,TRUE
"710","Concrete.CO2 INTENSITY OF INFRASTRUCTURE CONCRETE[1]",0,0.07,0.07,0.07,FALSE,0.000591663168109371,0,0.07,0.07,TRUE,NA,FALSE,TRUE,TRUE,NA,FALSE,FALSE
"711","Concrete.CO2 INTENSITY OF RS BUILDINGS CONCRETE[1]",0,0.0585221156311479,0.0543125738270234,0.0627316574352724,FALSE,0.00139713904946265,0.00420954180412453,0.0627316574352724,0.0543125738270234,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"712","Concrete.CONCRETE PER m2 UFA[1]",0,0.998,0.994754077655186,1.00124592234481,FALSE,0.000520798409142922,0.00324592234481424,1.00124592234481,0.994754077655186,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"713","Concrete.GAP ADJUSTMENT TIME FOR BUILDINGS[1]",0,13.9260948345179,13.7846837899383,14.0675058790975,FALSE,0.021952974435005,0.141411044579645,14.0675058790975,13.7846837899383,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"714","Concrete.GAP ADJUSTMENT TIME FOR INFRASTRUCTURE[1]",0,9.96999123908307,9.93998247816614,10,FALSE,0.0171814008804385,0.0300087609169299,10,9.93998247816614,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,TRUE
"715","Concrete.INFRA ALPHA[1]",0,-27235.0941605342,-27271.0430274491,-27199.1452936193,FALSE,5.6485391459686,35.9488669148559,-27199.1452936193,-27271.0430274491,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"716","Concrete.INFRA BETA[1]",0,-37.3680135607164,-37.441710539255,-37.2943165821778,FALSE,0.011482541502623,0.0736969785386421,-37.2943165821778,-37.441710539255,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"717","Concrete.INFRA GAMMA[1]",0,6.61569213989495,6.60952942646399,6.62185485332591,FALSE,0.000964231809820091,0.00616271343095764,6.62185485332591,6.60952942646399,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"718","Concrete.INIT CONCRETE IN NEW BUILDINGS[1]",0,12666.3005103963,11041.4772044015,14291.1238163911,FALSE,410.126082340678,1624.82330599475,14291.1238163911,11041.4772044015,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"719","Concrete.INIT CONCRETE IN NEW INFRASTRUCTURE[1]",0,2838.18417582776,1089.88298693985,4586.48536471567,FALSE,562.724648545608,1748.30118888791,4586.48536471567,1089.88298693985,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"720","Concrete.INIT CONCRETE IN OLD BUILDINGS[1]",0,54769.4016691214,53582.3125090603,55956.4908291825,FALSE,259.216648281514,1187.08916006114,55956.4908291825,53582.3125090603,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"721","Concrete.INIT CONCRETE IN OLD INFRASTRUCTURE[1]",0,14990.5225486193,14981.0450972386,15000,FALSE,181.319688943543,9.47745138070059,15000,14981.0450972386,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,TRUE
"722","Concrete.INTERCEPT[1]",0,165310,165310,165310,FALSE,66.8440298815458,0,165310,165310,TRUE,NA,FALSE,TRUE,TRUE,NA,FALSE,FALSE
"723","Concrete.NORMAL CONCRETE DETERIORATION RATE[1]",0,0.0142483549785972,0.0141968017698303,0.0142999081873641,FALSE,8.66583046008723e-06,5.15532087669319e-05,0.0142999081873641,0.0141968017698303,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"724","Concrete.TIME TO ADJUST DESIRED FLOOR AREA[1]",0,6.33255854211754,6.18088910786271,6.48422797637237,FALSE,0.0234436234755811,0.151669434254834,6.48422797637237,6.18088910786271,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"725","Concrete.TIME TO ADJUST DESIRED INFRASTRUCTURE AREA[1]",0,1,1,1,FALSE,0.0107755890296888,0,1,1,TRUE,NA,FALSE,TRUE,TRUE,NA,FALSE,FALSE
"726","Concrete.UFA alpha[1]",0,29.3981092227848,29.3856804025661,29.4105380430035,FALSE,0.0019740325986419,0.0124288202186698,29.4105380430035,29.3856804025661,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"727","Concrete.UFA intercept[1]",0,-237.396109005807,-237.511458164975,-237.280759846639,FALSE,0.0183115049820499,0.115349159168375,-237.280759846639,-237.511458164975,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"728","Climate Units.selected climate case[1]",NA,90,1,100,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"729","Climate Units.selected energy supply thermoelectric damages case[1]",NA,6,1,11,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"730","Climate Units.selected energy supply hydroelectric damages case[1]",NA,6,1,11,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"731","Climate Units.selected cold mortality impact case[1]",NA,6,1,11,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"732","Climate Units.selected hot mortality impact case[1]",NA,6,1,11,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"733","Climate Units.selected extremes exposure damages case[1]",NA,6,1,11,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"734","Climate Units.selected crops damages case[1]",NA,6,1,11,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
